condition,id,unit,view,axis,value_at_zero,measured_secant_5deg,measured_secant_10deg,measured_secant_10deg_absolute,measured_secant_20deg,measured_secant_30deg,lsq_slope_through_origin,max_abs_deviation_30deg,apriori_sensitivity,apriori_source,measured_over_apriori,deviation_at_plus10,deviation_at_minus10,asymmetric_in_sign
ortho_asym,palpebral_fissure_height_l,mm,frontal,roll,10.599999999999998,5.027425017170521e-17,1.6758083390568403e-17,1.7763568394002506e-16,8.379041695284202e-18,2.7930138984280673e-18,7.115740024302893e-18,5.027425017170521e-16,0.0,"cos(pitch), first order",,-1.6758083390568404e-16,1.6758083390568404e-16,False
ortho_asym,canthal_tilt_l,deg,frontal,yaw,4.9999999999999964,0.025973693604551595,0.026525859716097867,0.026525859716097867,0.028923491542960457,0.033726924110370295,0.030695536685821957,1.9521952476011446,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.5305171943219573,-0.17473958182473748,0.35577761249721984,True
ortho_asym,canthal_tilt_l,deg,frontal,pitch,4.9999999999999964,0.32223296130176504,0.320869597718468,0.320869597718468,0.31547534102216207,0.3066883659763821,0.3122493728660122,9.960458732279578,0.27,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,1.1884059174758075,3.1202003062411308,-3.297191648128229,False
ortho_asym,canthal_tilt_l,deg,frontal,roll,4.9999999999999964,3.552713678800501e-16,3.9968028886505636e-16,3.9968028886505636e-16,4.4408920985006264e-17,1.3322676295501878e-16,1.595988298784225e-16,1.3322676295501878e-14,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,3.9968028886505635e-14,1.7763568394002505e-15,6.217248937900877e-15,False
ortho_asym,eye_aspect_ratio_l,ratio,frontal,yaw,0.36412633792318966,0.005181598121120974,0.005291891647992535,0.0019269171264698348,0.00577044094300862,0.006727335574043621,0.006123452605623476,0.39085889100387294,0.0001519224698779198,cosine cancels between same-plane terms,34.83284370142833,-0.03469036406687808,0.07114746889297262,True
ortho_asym,eye_aspect_ratio_l,ratio,frontal,pitch,0.36412633792318966,0.0023480917970237192,0.0023262408289020523,0.0008470455541555094,0.0032136572703517453,0.004725321739606292,0.0037790377699430133,0.20520621425081131,0.0,cosine cancels between same-plane terms,,-0.03952827970675463,0.006996536871286412,True
ortho_asym,eye_aspect_ratio_l,ratio,frontal,roll,0.36412633792318966,4.5735074986227096e-17,2.2867537493113548e-17,8.326672684688674e-18,7.622512497704517e-18,5.081674998469678e-18,1.0272801458444858e-17,4.57350749862271e-16,0.0,cosine cancels between same-plane terms,,-1.5245024995409034e-16,3.049004999081807e-16,False
ortho_asym,palpebral_fissure_width_r,mm,frontal,yaw,29.159740107341975,0.0041770435822060985,0.0041605838576684205,0.12132154398441344,0.0040949543968528375,0.004409173294539351,0.004156155396210389,0.25186133956045387,0.001519224698779198,"cos(yaw), first order",2.738623102304575,-0.056620798838096904,0.02659087831527151,True
ortho_asym,palpebral_fissure_width_r,mm,frontal,pitch,29.159740107341975,0.00043729647160527425,0.0004304272205126414,0.012551145885274196,0.0004036546718237647,0.000361445763823813,0.0003881816583039051,0.016659706573797315,0.0,"cos(yaw), first order",,0.005005429742022392,-0.0036031146682304347,True
ortho_asym,palpebral_fissure_width_r,mm,frontal,roll,29.159740107341975,2.4367252010630794e-17,6.0918130026576986e-18,1.7763568394002506e-16,9.137719503986548e-18,0.0,2.699141761177565e-18,2.4367252010630794e-16,0.0,"cos(yaw), first order",,0.0,-1.2183626005315397e-16,False
ortho_asym,palpebral_fissure_height_r,mm,frontal,yaw,11.0,1.0388848575069368e-05,2.0618277171571073e-05,0.0002268010488872818,3.998125801926055e-05,5.6938323490961275e-05,4.560265873245708e-05,0.0017081497047288382,0.0,"cos(pitch), first order",,0.00020618277171571074,0.00020618277171571074,False
ortho_asym,palpebral_fissure_height_r,mm,frontal,pitch,11.0,0.0020385404970707814,0.0020307832350272034,0.02233861558529924,0.003015368960704589,0.004465819873852052,0.0035461791593392167,0.19244866897324994,0.001519224698779198,"cos(pitch), first order",1.3367234199516886,-0.03550007933806398,0.005115585362480085,True
ortho_asym,palpebral_fissure_height_r,mm,frontal,roll,11.0,3.229739708000455e-17,0.0,0.0,8.074349270001138e-18,5.382899513334092e-18,7.055739054400995e-18,4.844609562000683e-16,0.0,"cos(pitch), first order",,0.0,0.0,False
ortho_asym,canthal_tilt_r,deg,frontal,yaw,5.999999999999999,0.02535692054434513,0.02587602198222876,0.02587602198222876,0.028120285250871825,0.03514886563539744,0.03037789343706063,2.0315304607121467,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.5175204396445752,0.3615592475577536,-0.15596119208682158,True
ortho_asym,canthal_tilt_r,deg,frontal,pitch,5.999999999999999,0.2114916505775808,0.2106461356758545,0.2106461356758545,0.20729040243993574,0.2017898289328368,0.20527035467633992,6.927019710587115,0.27,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.7801708728735351,2.005698955361315,-2.2072237581557745,False
ortho_asym,canthal_tilt_r,deg,frontal,roll,5.999999999999999,8.881784197001252e-16,1.3322676295501878e-16,1.3322676295501878e-16,1.7763568394002506e-16,2.516505522483688e-16,2.1152310672242983e-16,1.3322676295501878e-14,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,1.3322676295501878e-14,1.7763568394002505e-15,-8.881784197001252e-16,False
ortho_asym,eye_aspect_ratio_r,ratio,frontal,yaw,0.3772324430707244,0.00421071239787298,0.00429694818209154,0.0016209482604786995,0.0046694020069016125,0.00589193427194243,0.005066105219954779,0.33893381357435215,0.0001519224698779198,cosine cancels between same-plane terms,28.28382256781656,0.060237687601997394,-0.02570127603983341,True
ortho_asym,eye_aspect_ratio_r,ratio,frontal,pitch,0.3772324430707244,0.0024736709179495604,0.00245269997450171,0.0009252380035007834,0.003123754676084575,0.004608522076709952,0.003699210207266937,0.2056817774865444,0.0,cosine cancels between same-plane terms,,-0.040303771384084836,0.00875022810594936,True
ortho_asym,eye_aspect_ratio_r,ratio,frontal,roll,0.3772324430707244,2.9430740781142444e-17,7.357685195285611e-18,2.7755575615628915e-18,1.1036527792928419e-17,4.905123463523741e-18,7.878382916798132e-18,5.886148156228489e-16,0.0,cosine cancels between same-plane terms,,0.0,1.4715370390571223e-16,False
ortho_asym,intercanthal_biocular_ratio,ratio,frontal,yaw,0.3555498279718759,0.00040981512795236155,0.0004129778358373774,0.00014683419848817713,0.0004262373281969047,0.00045076361505792144,0.0004352771184783569,0.013630524279407552,0.0001519224698779198,cosine cancels between same-plane terms,2.7183459837720756,-0.004119741063021895,0.004139815653725653,False
ortho_asym,intercanthal_biocular_ratio,ratio,frontal,pitch,0.3555498279718759,1.426411410389017e-06,1.4047338617629927e-06,4.994528828961009e-07,1.3199921686610836e-06,1.1855781520382207e-06,1.2707019823452243e-06,4.770683380982956e-05,0.0,cosine cancels between same-plane terms,,1.258315493240102e-05,-1.551152230285883e-05,True
ortho_asym,intercanthal_biocular_ratio,ratio,frontal,roll,0.3555498279718759,3.122552557423753e-17,1.5612762787118765e-17,5.551115123125783e-18,3.903190696779691e-18,5.204254262372922e-18,5.6205946033627546e-18,3.122552557423753e-16,0.0,cosine cancels between same-plane terms,,0.0,3.122552557423753e-16,False
ortho_asym,nose_mouth_width_ratio,ratio,frontal,yaw,0.6537687893361693,0.00013497202663657703,0.0001360136553104118,8.892148276547496e-05,0.00014038062585434294,0.00014845825375194594,0.0001433578422037191,0.004512725185346686,0.0001519224698779198,cosine cancels between same-plane terms,0.8952833337932707,0.0013656392234213893,-0.0013546338827868465,False
ortho_asym,nose_mouth_width_ratio,ratio,frontal,pitch,0.6537687893361693,1.0233342350886811e-05,1.0077561679033838e-05,6.588395298362526e-06,9.468677602178978e-06,8.503184674672618e-06,9.114633183807682e-06,0.00029188401380821245,0.0,cosine cancels between same-plane terms,,-0.00010521052157406793,9.634071200660883e-05,False
ortho_asym,nose_mouth_width_ratio,ratio,frontal,roll,0.6537687893361693,3.396378177528072e-17,8.49094544382018e-18,5.551115123125783e-18,4.24547272191009e-18,0.0,4.336913672843538e-18,1.698189088764036e-16,0.0,cosine cancels between same-plane terms,,0.0,-1.698189088764036e-16,False
ortho_asym,eye_spacing_ratio,ratio,frontal,yaw,0.9411764705882353,0.00037870591502250846,0.00038163536053216555,0.00035918622167733225,0.0003939189913423931,0.00041664945795619933,0.0004022969279904309,0.012720254661178973,0.0001519224698779198,cosine cancels between same-plane terms,2.5120402586848143,0.003836939881861408,-0.003795767328781903,False
ortho_asym,eye_spacing_ratio,ratio,frontal,pitch,0.9411764705882353,6.500676825130225e-07,1.2902383647962755e-06,1.2143419903964947e-06,2.502508979876708e-06,3.5651624584629354e-06,2.8548619077581626e-06,0.00010695487375388807,0.0,cosine cancels between same-plane terms,,-1.2902383647962756e-05,-1.2902383647962756e-05,False
ortho_asym,eye_spacing_ratio,ratio,frontal,roll,0.9411764705882353,0.0,1.1796119636642288e-17,1.1102230246251566e-17,0.0,0.0,1.0162810763876432e-18,1.1796119636642288e-16,0.0,cosine cancels between same-plane terms,,-1.1796119636642288e-16,-1.1796119636642288e-16,False
ortho_asym,facial_thirds_ratio,ratio,frontal,yaw,1.0597014925373134,2.3760034043138476e-05,4.7133316434563364e-05,4.994724577394028e-05,9.123221272567144e-05,0.00012956858669948377,0.00010391999882744887,0.003887057600984513,0.0001519224698779198,cosine cancels between same-plane terms,0.3102458541678413,-0.0004713331643456336,-0.0004713331643456336,False
ortho_asym,facial_thirds_ratio,ratio,frontal,pitch,1.0597014925373134,0.003627706889828297,0.0036584396658075778,0.0038768539742140007,0.003788167134400547,0.004032094607462165,0.003878089106058012,0.13347112369440048,0.0,cosine cancels between same-plane terms,,0.03773976672442083,-0.035429026591730736,False
ortho_asym,facial_thirds_ratio,ratio,frontal,roll,1.0597014925373134,0.0,2.0953504971798732e-17,2.2204460492503132e-17,0.0,0.0,5.157785839211996e-19,2.095350497179873e-16,0.0,cosine cancels between same-plane terms,,-2.095350497179873e-16,-2.095350497179873e-16,False
ortho_asym,lip_vermilion_ratio,ratio,frontal,yaw,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001519224698779198,cosine cancels between same-plane terms,0.0,0.0,0.0,False
ortho_asym,lip_vermilion_ratio,ratio,frontal,pitch,0.5,1.0658141036401502e-15,8.881784197001253e-17,4.4408920985006264e-17,9.43689570931383e-17,7.031412489292658e-17,1.1925503319896682e-16,6.994405055138486e-15,0.0,cosine cancels between same-plane terms,,0.0,-1.7763568394002505e-15,False
ortho_asym,lip_vermilion_ratio,ratio,frontal,roll,0.5,7.105427357601002e-16,1.7763568394002506e-16,8.881784197001253e-17,0.0,9.992007221626409e-17,9.660648349661362e-17,3.552713678800501e-15,0.0,cosine cancels between same-plane terms,,1.7763568394002505e-15,1.7763568394002505e-15,False
ortho_asym,facial_width_height_ratio,ratio,frontal,yaw,1.6395348837209303,0.0007676082193286353,0.0015320704650201964,0.002511882971719159,0.0030391309452372484,0.004496994303528558,0.0035319027674422278,0.14579639300223105,0.001519224698779198,"cos(yaw) on the width, 1/cos(pitch) on the height",1.0084554748559058,-0.019105162328697804,-0.011536246971706125,True
ortho_asym,facial_width_height_ratio,ratio,frontal,pitch,1.6395348837209303,0.0016340247778394035,0.0016660146573179977,0.0027314891474632284,0.0032714345266752765,0.005270320346633996,0.003983180530734401,0.22030820531204,0.001519224698779198,"cos(yaw) on the width, 1/cos(pitch) on the height",1.096621624606785,-0.0009529930672816043,0.03236730007907835,True
ortho_asym,facial_width_height_ratio,ratio,frontal,roll,1.6395348837209303,2.7086292231989634e-17,0.0,0.0,6.7715730579974084e-18,4.514382038664939e-18,2.416930691469844e-18,1.3543146115994817e-16,0.0,"cos(yaw) on the width, 1/cos(pitch) on the height",,0.0,0.0,False
ortho_asym,jaw_cheekbone_ratio,ratio,frontal,yaw,0.8297872340425532,0.00045841449959684103,0.0004619555346654813,0.00038332480536071854,0.00047680213953327276,0.0005042685567534365,0.0004869256101015066,0.015318432875471454,0.0001519224698779198,cosine cancels between same-plane terms,3.0407321249891113,0.004637309870168624,-0.004601800823141004,False
ortho_asym,jaw_cheekbone_ratio,ratio,frontal,pitch,0.8297872340425532,3.461690480112732e-07,6.87073412838841e-07,5.701247468237191e-07,1.3326694399061158e-06,1.8986589289733857e-06,1.5203446633993265e-06,5.6959767869201574e-05,0.0,cosine cancels between same-plane terms,,-6.870734128388411e-06,-6.870734128388411e-06,False
ortho_asym,jaw_cheekbone_ratio,ratio,frontal,roll,0.8297872340425532,0.0,1.3379610809585219e-17,1.1102230246251566e-17,6.689805404792609e-18,0.0,1.8937295299720618e-18,1.337961080958522e-16,0.0,cosine cancels between same-plane terms,,-1.337961080958522e-16,-1.337961080958522e-16,False
ortho_asym,ocular_height_asymmetry,deg,frontal,yaw,0.32521472425483294,0.000248552782944389,0.0005019001417929353,0.0005019001417929353,0.0010440333257968615,0.0016778588697436102,0.001264479740944926,0.053473617306858734,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.05019001417929352,0.004176311774681696,0.00586169106117701,True
ortho_asym,ocular_height_asymmetry,deg,frontal,pitch,0.32521472425483294,0.04228557130586379,0.032027206294803,0.032027206294803,0.025223126057456295,0.029588756895162525,0.027643441148740903,1.1692929298469064,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",3.2027206294802997,-0.2242419088949216,0.4163022170011383,True
ortho_asym,ocular_height_asymmetry,deg,frontal,roll,0.32521472425483294,6.938893903907228e-16,2.1649348980190552e-16,2.1649348980190552e-16,1.2906342661267446e-16,1.952142151632567e-16,1.3131376328181852e-16,7.882583474838611e-15,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",2.1649348980190553e-14,-4.3298697960381105e-15,0.0,False
ortho_asym,mouth_corner_asymmetry,deg,frontal,yaw,0.8814039965821346,0.0006752447921261395,0.001363571804995961,0.001363571804995961,0.0028369554773684967,0.004560830555294207,0.0034369656485312514,0.15934455194495112,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",0.1363571804995961,0.019681582133626474,0.007589853966292748,True
ortho_asym,mouth_corner_asymmetry,deg,frontal,pitch,0.8814039965821346,0.010425063452320938,0.010385338071199601,0.010385338071199601,0.010227353368737396,0.009967282574834268,0.010131826094051801,0.4173691328765566,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",1.0385338071199601,0.090426530359621,-0.11728023106437102,True
ortho_asym,mouth_corner_asymmetry,deg,frontal,roll,0.8814039965821346,1.587618925213974e-15,1.021405182655144e-15,1.021405182655144e-15,6.106226635438361e-17,4.51490696680897e-16,3.2732790836794615e-16,1.4654943925052066e-14,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",1.0214051826551439e-13,-1.1657341758564144e-14,-8.770761894538737e-15,False
ortho_asym,canthal_tilt_asymmetry,deg,frontal,yaw,1.0000000000000027,0.051330614148896725,0.05240188169832662,0.05240188169832662,0.05249271750100219,0.037135948159063,0.044978234962797584,2.10295065973322,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",5.2401881698326624,0.5362988293824911,-0.5117388045840414,False
ortho_asym,canthal_tilt_asymmetry,deg,frontal,pitch,1.0000000000000027,0.11074131072418428,0.09877332695463222,0.09877332695463222,0.058184938582226134,0.07156520371021191,0.0681952294486409,3.0334390216924634,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",9.877332695463222,-0.8854986491201897,1.0899678899724545,True
ortho_asym,canthal_tilt_asymmetry,deg,frontal,roll,1.0000000000000027,8.881784197001252e-16,3.552713678800501e-16,3.552713678800501e-16,1.7763568394002506e-16,3.848773152033876e-16,3.3231537180164687e-16,1.865174681370263e-14,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",3.552713678800501e-14,0.0,-7.105427357601002e-15,False
ortho_asym,nasofrontal_angle,deg,profile,yaw,121.53479190518829,0.036751670787720056,0.07357055090356682,0.07357055090356682,0.14765269908923742,0.22261395988499638,0.17319582807138653,6.678418796549892,0.15,"unmeasured angle, conservative default",0.49047033935711215,0.7357055090356681,0.7357055090356681,False
ortho_asym,nasofrontal_angle,deg,profile,pitch,121.53479190518829,2.842170943040401e-15,0.0,0.0,3.552713678800501e-16,0.0,2.7547195294083885e-16,2.842170943040401e-14,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,False
ortho_asym,nasofrontal_angle,deg,profile,roll,121.53479190518829,0.03682235573407979,0.07414035084257904,0.07414035084257904,0.15235172529972943,0.2392920763219801,0.1824014134631526,7.178762289659403,0.05,"unmeasured angle, conservative default",1.4828070168515808,-0.7414035084257904,-0.7414035084257904,False
